"","self_spending","self_defense","self_medical","self_job","self_blacks","self_business","fed_socSecurity","fed_publicSch","fed_border","fed_crime","fed_welfare","fed_highway","fed_povertyAid","fed_environment","resid_Place","resid_identity","FT_DemParty","FT_RepParty","FT_Joe_pre","FT_Trump_pre","FT_Joe_post","FT_Trump_post","FT_rural","FT_OutParty","rural_get_more","rural_influence","rural_respect","rr_work","rr_slavery","rr_less","rr_harder","gender_factor","educ_factor","race_factor","Church_factor","PARTY","pid7","BIDEN","TRUMP"
"126",7,5,1,5,4,1,3,1,3,3,4,2,2,2,"Rural Area","Country Person",50,30,60,50,51,23,NA,50,4,4,4,4,2,2,3,"Female","High School","White",NA,"Independent",4,FALSE,FALSE
"127",NA,NA,NA,6,NA,1,2,1,5,5,2,3,1,1,"Suburb","Suburb Person",85,15,65,0,75,0,25,15,4,5,4,3,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"128",2,6,6,6,6,6,2,3,1,1,3,1,3,3,"Small Town","Small Town Person",0,85,0,100,0,100,100,0,6,6,6,3,4,5,2,"Male","High School","White","Once or twice a month","Republican",7,FALSE,TRUE
"129",5,3,5,3,1,1,3,1,4,2,3,2,2,1,"Suburb","Suburb Person",85,0,100,0,100,0,50,0,4,4,4,4,2,1,5,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"130",3,4,2,6,7,1,1,1,5,1,1,1,1,1,"Rural Area","Small Town Person",50,50,60,0,100,0,NA,50,1,1,6,1,2,2,2,"Female","Some College","Hispanic",NA,"Independent",4,FALSE,FALSE
"131",5,2,2,2,2,2,2,3,3,1,3,3,1,1,"Suburb","Suburb Person",70,15,85,0,70,0,60,15,4,4,4,1,1,2,1,"Male","Graduate Degree","Black",NA,"Democrat",3,TRUE,FALSE
"132",3,4,5,4,3,2,2,3,2,2,3,1,3,3,"City","Suburb Person",10,75,20,95,20,90,100,10,6,6,7,2,5,4,4,"Male","Some College","White","Almost every week","Republican",7,FALSE,TRUE
"133",1,6,7,7,NA,7,3,3,2,1,5,3,3,4,"Suburb","Suburb Person",0,85,40,100,15,100,100,0,4,6,6,1,5,5,2,"Female","Bachelor's Degree","White","Almost every week","Republican",5,FALSE,TRUE
"134",2,6,7,7,5,5,3,3,1,3,3,1,3,5,"Rural Area","Small Town Person",15,90,0,90,0,100,85,15,6,6,7,2,4,5,2,"Male","Bachelor's Degree","White","Almost every week","Republican",7,FALSE,TRUE
"135",6,2,2,4,2,1,3,1,5,4,3,1,2,1,"Rural Area","Country Person",70,0,60,0,60,0,85,70,7,7,7,5,2,2,5,"Female","Graduate Degree","White",NA,"Independent",4,TRUE,FALSE
"136",3,6,7,7,7,7,3,NA,1,1,5,2,3,4,"City","Small Town Person",0,60,0,100,85,0,85,0,NA,7,7,3,3,3,3,"Female","High School","White","Almost every week","Independent",4,TRUE,FALSE
"137",6,4,5,6,2,2,3,2,4,3,3,2,3,2,"Suburb","Suburb Person",50,30,50,0,85,0,60,50,4,6,5,4,1,3,5,"Male","Bachelor's Degree","White","Almost every week","Republican",6,TRUE,FALSE
"138",5,6,4,7,5,5,3,2,1,1,3,2,4,3,"Suburb","Suburb Person",0,100,0,100,0,85,100,0,6,7,7,4,4,4,4,"Female","Graduate Degree","White","Almost every week","Republican",7,FALSE,TRUE
"139",3,2,2,4,1,1,3,3,5,3,4,1,3,1,"Small Town","City Person",30,15,40,0,50,0,85,30,4,4,6,2,5,3,5,"Male","Some College","White",NA,"Independent",4,TRUE,FALSE
"140",4,4,5,4,5,5,3,1,4,3,3,3,2,3,"Small Town","Small Town Person",50,50,50,30,50,30,50,50,6,6,5,2,4,4,3,"Female","Bachelor's Degree","White","Never","Democrat",3,FALSE,FALSE
"141",7,4,1,1,4,4,1,3,3,1,3,2,2,3,"Small Town","Small Town Person",30,50,0,100,30,85,60,30,4,4,4,2,4,3,3,"Male","High School","White","Every week","Independent",4,FALSE,TRUE
"142",4,4,NA,5,4,3,3,3,3,2,4,2,3,2,"City","Suburb Person",60,40,85,50,85,0,50,40,4,4,4,3,3,3,3,"Male","Some College","White",NA,"Democrat",1,TRUE,FALSE
"143",7,1,1,1,7,7,1,5,1,2,5,5,1,1,"Suburb","Suburb Person",30,70,0,70,0,60,100,70,7,5,6,1,5,5,3,"Female","Some College","White","A few times a year","Democrat",2,FALSE,TRUE
"144",6,3,NA,1,2,1,2,1,5,4,3,3,1,1,"Suburb","City Person",60,0,60,0,60,0,60,0,1,2,3,5,1,1,5,"Female","Graduate Degree","Black",NA,"Democrat",3,TRUE,FALSE
"145",7,4,1,1,1,2,1,1,3,1,3,3,1,1,"City","City Person",100,0,100,0,100,0,86,0,5,5,5,5,2,1,4,"Female","Some College","Black","A few times a year","Democrat",1,TRUE,FALSE
"146",3,4,7,6,6,2,3,1,3,3,3,2,3,1,"Small Town","Small Town Person",65,30,70,0,65,0,50,30,4,4,4,2,3,4,3,"Female","Graduate Degree","White",NA,"Democrat",3,FALSE,FALSE
"147",6,1,1,3,1,1,3,1,5,4,1,1,1,1,"Small Town","City Person",70,0,85,0,85,0,25,0,1,1,3,5,1,1,5,"Male","Graduate Degree","Native American",NA,"Democrat",2,TRUE,FALSE
"148",NA,6,3,4,NA,6,2,1,2,3,2,3,3,1,NA,NA,15,60,15,70,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"Male","Some College","White","Almost every week","Republican",5,FALSE,FALSE
"149",4,4,2,4,4,3,2,1,3,2,3,2,2,2,"Suburb","City Person",70,15,75,10,70,15,60,15,4,4,4,3,4,2,4,"Male","Some College","Hispanic",NA,"Democrat",2,TRUE,FALSE
"150",4,4,4,3,4,2,2,1,2,3,3,1,3,1,"Suburb","Suburb Person",85,30,100,0,100,0,50,30,6,4,4,4,2,3,4,"Male","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"151",2,6,7,5,6,7,3,3,1,1,4,1,3,4,"Small Town","Suburb Person",15,85,40,100,15,100,100,15,4,5,6,1,5,3,2,"Female","Some College","White","Every week","Republican",7,FALSE,TRUE
"152",5,3,2,3,2,NA,3,1,4,2,1,3,2,1,NA,NA,100,0,50,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","High School","Asian",NA,"Democrat",2,FALSE,FALSE
"153",7,7,2,2,7,1,3,3,1,1,3,1,3,3,"Rural Area","Country Person",30,100,40,NA,0,100,60,30,NA,6,7,3,5,5,2,"Female","Less than High School","White","A few times a year","Republican",6,FALSE,TRUE
"154",7,4,1,NA,4,NA,3,1,3,1,3,3,1,1,NA,NA,70,50,85,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,"Female","Bachelor's Degree","Middle Eastern","Every week","Democrat",1,FALSE,FALSE
"155",4,5,4,7,7,5,3,1,1,1,4,2,3,4,"Rural Area","Country Person",30,60,30,70,40,80,100,30,6,4,6,2,5,5,2,"Female","Some College","White","Almost every week","Republican",5,FALSE,TRUE
"156",NA,NA,NA,NA,4,4,2,3,3,3,4,2,3,2,"Rural Area","Country Person",60,70,50,60,60,NA,50,60,4,5,6,2,4,4,3,"Male","Bachelor's Degree","White",NA,"Republican",6,FALSE,FALSE
"157",1,7,6,NA,6,4,3,3,1,2,4,3,3,3,"Rural Area","Country Person",0,60,0,90,0,100,100,0,4,6,4,3,3,3,3,"Male","Some College","White","Every week","Republican",6,FALSE,TRUE
"158",6,3,1,1,1,1,2,1,4,2,1,2,1,1,"City","City Person",85,15,85,0,85,0,70,15,6,6,4,3,2,2,5,"Female","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"159",6,7,4,NA,NA,1,1,2,1,1,1,1,1,3,"Small Town","City Person",15,85,50,85,50,85,NA,15,7,6,4,2,5,3,3,"Female","High School","White",NA,"Republican",7,FALSE,TRUE
"160",7,7,1,4,4,4,1,2,1,1,5,3,3,1,"City","City Person",0,85,0,100,15,100,70,0,4,4,5,3,3,3,3,"Male","High School","White",NA,"Republican",7,FALSE,FALSE
"161",6,6,1,6,6,6,1,1,1,3,5,1,3,3,"Small Town","Country Person",0,100,0,100,0,100,100,0,6,4,4,1,5,5,1,"Male","High School","White","A few times a year","Republican",7,FALSE,TRUE
"162",1,4,7,7,7,6,3,2,1,2,5,3,4,3,"Suburb","Suburb Person",30,70,0,85,0,90,100,30,4,4,6,1,5,5,1,"Male","Graduate Degree","White","Every week","Republican",6,FALSE,TRUE
"163",5,NA,6,6,3,6,3,4,2,3,1,1,3,3,"Small Town","Suburb Person",85,30,NA,30,100,0,NA,30,5,6,4,1,1,1,3,"Female","High School","Black",NA,"Democrat",1,FALSE,FALSE
"164",6,3,3,3,3,1,3,1,3,1,3,1,1,1,"City","Suburb Person",85,0,100,0,100,0,50,0,5,6,4,5,1,1,5,"Female",NA,"Middle Eastern","Every week","Democrat",1,TRUE,FALSE
"165",6,2,1,2,2,1,2,1,3,4,3,1,1,1,NA,NA,75,0,90,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","White",NA,"Democrat",1,FALSE,FALSE
"166",6,3,1,2,1,1,2,1,4,3,1,3,1,1,"City","City Person",60,0,60,0,60,0,50,0,4,2,4,5,1,2,5,"Male","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"167",4,6,NA,6,6,6,3,3,1,2,5,2,3,3,"Rural Area","Country Person",20,80,0,90,0,85,100,20,6,6,7,1,2,5,2,"Male","High School","White","Almost every week","Republican",7,FALSE,TRUE
"168",NA,3,1,5,2,1,2,1,4,4,1,1,1,1,"Rural Area","City Person",100,15,100,20,90,0,40,15,4,1,2,5,1,1,5,"Female","High School","White",NA,"Democrat",1,FALSE,FALSE
"169",1,4,7,7,7,7,5,5,2,2,5,1,5,2,"City","Country Person",0,48,0,70,0,70,100,0,4,4,4,1,5,5,3,"Male","Some College","White",NA,"Independent",4,FALSE,FALSE
"170",6,NA,7,4,4,1,1,1,3,2,3,2,3,1,"Suburb","Suburb Person",85,15,85,0,85,0,NA,15,4,6,4,3,3,3,3,"Male","Some College","White","A few times a year","Democrat",1,TRUE,FALSE
"171",3,5,6,6,5,4,3,3,2,1,3,2,3,3,"Rural Area","Country Person",20,85,30,60,30,50,85,20,6,6,6,2,4,2,2,"Male","Graduate Degree","White",NA,"Republican",7,FALSE,TRUE
"172",6,4,2,4,3,1,3,2,4,3,3,1,1,1,"City","City Person",85,0,85,0,100,0,50,0,4,1,4,5,2,1,5,"Male","Graduate Degree","White","A few times a year","Democrat",1,FALSE,FALSE
"173",6,2,2,2,1,1,2,1,3,2,3,2,2,1,"City","City Person",60,15,70,0,90,0,70,15,4,2,6,4,2,1,5,"Male","Graduate Degree","White",NA,"Democrat",2,TRUE,FALSE
"174",NA,NA,3,4,4,NA,3,3,3,3,2,3,2,3,"City","Country Person",70,30,85,0,60,40,NA,30,6,6,6,3,2,2,4,"Female","Bachelor's Degree","Hispanic","Once or twice a month","Democrat",2,FALSE,FALSE
"175",7,3,1,2,2,1,3,1,4,3,2,2,1,1,"Suburb","Suburb Person",75,25,85,0,85,0,75,25,4,4,6,5,1,1,5,"Female","Graduate Degree","White","Almost every week","Democrat",1,TRUE,FALSE
"176",4,2,4,4,3,2,3,2,3,3,3,3,3,1,"Suburb","City Person",60,30,60,0,90,2,60,60,4,4,4,4,3,3,3,"Male","Bachelor's Degree","White","Once or twice a month","Independent",4,TRUE,FALSE
"177",4,4,5,4,3,4,2,3,3,1,3,2,3,3,NA,NA,40,40,70,15,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,"Female","Bachelor's Degree","White","Every week","Democrat",3,FALSE,FALSE
"178",NA,3,1,1,1,1,2,1,5,1,3,3,1,1,"Suburb","Small Town Person",70,0,85,0,85,0,50,0,4,6,6,4,2,1,5,"Female","Some College","White",NA,"Democrat",1,FALSE,FALSE
"179",NA,7,NA,NA,6,4,1,4,1,1,2,1,1,3,"Rural Area","Country Person",15,70,NA,NA,50,100,30,15,7,7,7,1,5,3,1,"Male","High School","Hispanic",NA,"Republican",7,FALSE,TRUE
"180",4,6,6,6,7,NA,3,2,1,1,3,3,3,3,"Suburb","Country Person",0,85,15,NA,0,85,85,0,4,7,6,2,5,5,3,"Male","High School","White","Every week","Republican",7,FALSE,TRUE
"181",2,6,7,6,6,4,3,4,1,3,4,3,3,3,"City","City Person",15,70,15,85,15,85,70,15,4,4,7,1,5,5,3,"Female","Graduate Degree","White","A few times a year","Republican",7,FALSE,TRUE
"182",7,4,NA,1,7,NA,3,3,1,1,5,4,2,3,"City","Suburb Person",0,100,0,100,0,100,85,0,4,4,4,1,3,4,2,"Female","Graduate Degree","White",NA,"Republican",7,FALSE,TRUE
"183",2,5,7,7,6,6,3,3,1,3,3,3,3,3,"Small Town","Small Town Person",15,86,30,85,15,85,100,15,5,6,6,1,5,5,1,"Female","Some College","White","Almost every week","Republican",5,FALSE,TRUE
"184",6,4,2,1,2,3,2,1,5,4,3,3,1,2,"Suburb","City Person",60,15,70,0,85,0,50,15,5,6,4,5,1,2,5,"Female","Bachelor's Degree","Black",NA,"Democrat",2,TRUE,FALSE
"185",5,7,5,3,5,1,2,1,3,2,3,3,2,2,"City","City Person",85,60,85,0,85,15,50,60,4,2,4,4,1,1,4,"Female","Some College","Black",NA,"Democrat",1,TRUE,FALSE
"186",NA,NA,NA,NA,NA,NA,1,1,5,1,1,5,1,1,NA,NA,0,0,85,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,"Male","High School","White","Almost every week","Independent",4,FALSE,FALSE
"187",NA,5,1,4,5,2,1,1,2,1,3,1,3,1,"City","Small Town Person",85,50,70,0,100,0,85,50,4,4,4,3,3,3,4,"Female","High School","Hispanic",NA,"Democrat",1,TRUE,FALSE
"188",7,3,1,NA,1,1,1,3,5,5,3,1,1,1,"Suburb","Suburb Person",30,0,50,0,30,0,70,0,5,2,5,1,1,1,5,"Male","High School","Hispanic",NA,"Democrat",2,FALSE,FALSE
"189",6,4,1,3,2,1,1,1,4,1,1,1,1,1,"City","City Person",100,0,100,0,100,0,70,0,4,4,4,5,1,2,5,"Female","Graduate Degree","White","Every week","Democrat",1,TRUE,FALSE
"190",6,4,NA,NA,3,2,2,1,5,4,3,1,3,1,"Suburb","City Person",85,0,100,0,100,0,NA,0,4,6,6,3,2,2,4,"Female","Graduate Degree","Black",NA,"Democrat",1,TRUE,FALSE
"191",4,6,6,6,6,4,3,1,3,3,3,1,3,3,"City","Suburb Person",50,85,50,10,0,7,85,50,2,4,4,1,2,3,3,"Female","Some College","White","Once or twice a month","Republican",5,FALSE,TRUE
"192",NA,NA,NA,NA,4,NA,3,2,3,3,3,2,4,3,"City","Small Town Person",50,50,0,75,0,70,NA,50,4,4,6,3,3,3,3,"Female","High School","White",NA,"Democrat",3,FALSE,FALSE
"193",NA,NA,NA,NA,1,NA,3,3,3,3,3,3,3,3,"Suburb","Suburb Person",NA,NA,50,0,100,0,50,NA,4,4,4,5,1,1,5,"Female","Some College","Black","A few times a year","Independent",4,TRUE,FALSE
"194",7,1,1,2,3,2,1,1,3,1,1,3,1,1,"City","City Person",70,40,70,30,70,0,60,40,4,3,5,3,2,4,3,"Female","Some College","Hispanic","Almost every week","Democrat",1,TRUE,FALSE
"195",7,2,4,4,4,4,3,3,5,3,3,3,1,2,"Suburb","Suburb Person",100,0,60,0,60,0,NA,0,6,7,7,5,1,1,5,"Female","High School","White",NA,"Democrat",2,FALSE,FALSE
"196",NA,4,NA,NA,4,5,1,1,2,1,3,3,1,3,"City","Suburb Person",15,60,0,50,15,60,60,15,6,4,4,3,2,5,2,"Male","Some College","White",NA,"Republican",6,FALSE,TRUE
"197",NA,NA,NA,NA,NA,NA,1,1,1,4,1,1,1,1,"Suburb","Suburb Person",60,40,50,30,85,40,85,40,7,4,6,5,2,2,5,"Male","Graduate Degree","White","A few times a year","Democrat",3,TRUE,FALSE
"198",5,3,2,4,3,2,3,1,3,3,3,2,1,1,"City","City Person",60,15,70,0,70,0,70,15,4,3,6,4,1,3,4,"Male","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"199",1,6,7,7,7,7,3,1,1,1,5,2,2,3,"Suburb","Suburb Person",0,60,0,70,0,80,100,0,4,6,7,1,5,3,3,"Female","Graduate Degree","White","Almost every week","Republican",7,FALSE,FALSE
"200",4,4,3,7,4,4,3,3,2,2,3,3,3,3,"Small Town","Suburb Person",50,50,60,60,30,40,100,50,7,7,4,3,3,3,3,"Female","Bachelor's Degree","White",NA,"Republican",5,FALSE,TRUE
"201",5,4,4,3,3,2,3,3,3,2,2,3,2,1,"Suburb","Suburb Person",75,10,85,0,85,0,40,10,4,1,4,4,2,3,5,"Male","Graduate Degree","White","A few times a year","Democrat",1,FALSE,FALSE
"202",NA,6,6,7,6,5,3,2,2,2,4,2,4,3,"Small Town","Small Town Person",0,100,0,100,0,100,100,0,6,6,6,2,4,4,3,"Male","Bachelor's Degree","White",NA,"Republican",7,FALSE,TRUE
"203",3,7,2,4,4,4,1,3,1,1,3,1,2,3,"Suburb","Suburb Person",40,60,30,70,50,85,75,40,4,7,6,1,4,4,2,"Female","High School","White","Almost every week","Independent",4,FALSE,FALSE
"204",4,3,4,4,5,2,3,1,3,3,3,2,3,3,"Suburb","Suburb Person",60,85,85,85,60,70,NA,60,4,4,4,3,3,5,3,"Female",NA,"White","A few times a year","Independent",4,FALSE,FALSE
"205",NA,NA,7,NA,NA,NA,1,3,3,3,2,2,1,1,"City","City Person",40,40,50,60,50,50,50,40,7,6,6,5,3,3,3,"Male","High School","Hispanic",NA,"Independent",4,FALSE,FALSE
"206",4,4,2,6,2,5,3,4,4,3,4,2,1,1,"Suburb","City Person",NA,NA,15,60,50,50,50,NA,7,5,5,2,2,3,2,"Male","Some College","Hispanic","Once or twice a month","Republican",5,FALSE,FALSE
"207",5,4,2,4,1,3,1,1,2,3,2,5,1,1,"Small Town","City Person",60,30,60,0,85,0,100,30,6,6,4,5,1,1,5,"Female","Some College","Black",NA,"Democrat",1,FALSE,FALSE
"208",4,1,3,6,3,2,3,3,4,2,4,2,3,2,"City","City Person",30,10,75,0,60,0,20,10,4,3,4,4,2,2,4,"Male","Bachelor's Degree","White",NA,"Democrat",3,TRUE,FALSE
"209",5,6,2,3,2,1,2,1,3,1,3,3,2,1,"Suburb","Suburb Person",70,40,70,30,85,30,70,40,4,4,4,4,2,2,5,"Female","Graduate Degree","White","Every week","Democrat",1,FALSE,FALSE
"210",2,5,5,5,4,4,2,3,3,3,3,3,3,3,"Suburb","Suburb Person",40,60,40,85,30,60,60,40,4,4,4,2,4,3,3,"Male","High School","Hispanic","Every week","Republican",5,FALSE,FALSE
"211",7,7,6,6,7,1,2,2,1,1,5,2,3,1,"City","City Person",0,100,30,100,NA,NA,NA,0,4,4,4,1,4,5,1,"Male","Some College","White","Once or twice a month","Republican",7,FALSE,TRUE
"212",5,4,4,3,3,2,2,2,3,2,3,1,3,1,"City","City Person",75,2,95,0,100,0,70,2,6,4,4,3,1,2,3,"Male","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"213",6,4,3,3,2,2,1,1,4,4,1,3,1,2,"Small Town","Small Town Person",85,15,90,0,90,0,60,15,5,4,4,5,1,1,5,"Female","Bachelor's Degree","White","Almost every week","Democrat",1,TRUE,FALSE
"214",1,4,5,6,4,6,3,3,2,2,5,1,3,3,"Small Town","Country Person",20,60,40,60,50,70,100,20,4,4,6,3,2,3,4,"Male","Bachelor's Degree","White",NA,"Republican",6,FALSE,TRUE
"215",NA,5,6,6,4,3,3,2,3,3,3,5,2,1,"Suburb","Suburb Person",50,50,50,60,40,40,NA,50,4,6,5,3,2,2,4,"Female","Some College","White",NA,"Republican",5,FALSE,TRUE
"216",NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,3,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Female","Less than High School","White","Almost every week","Republican",7,FALSE,TRUE
"217",7,2,1,1,1,1,1,1,3,4,1,1,1,1,NA,NA,15,0,30,0,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","Black",NA,"Independent",4,FALSE,FALSE
"218",4,5,5,4,4,5,3,3,1,2,4,1,3,3,"City","Small Town Person",40,100,40,85,30,60,80,40,4,4,4,3,4,4,3,"Female","Bachelor's Degree","Middle Eastern",NA,"Republican",6,FALSE,TRUE
"219",3,1,7,7,7,1,2,2,1,4,5,2,4,2,"Suburb","Suburb Person",15,40,0,15,0,50,50,15,4,4,4,1,4,4,1,"Male","Some College","White","Once or twice a month","Republican",6,FALSE,TRUE
"220",7,4,1,5,1,1,3,1,5,4,3,3,1,1,"City","Country Person",60,40,15,0,70,0,NA,40,4,7,4,4,3,1,2,"Male","Some College","White",NA,"Democrat",3,FALSE,FALSE
"221",3,4,3,5,5,4,3,5,1,3,3,1,3,3,"Suburb","Suburb Person",20,60,40,70,60,50,60,20,4,6,6,1,4,4,2,"Male","Some College","White",NA,"Republican",6,FALSE,TRUE
"222",6,5,1,2,4,1,1,1,2,1,3,1,2,2,"Rural Area","Small Town Person",85,0,85,0,100,0,40,0,4,4,2,3,4,3,3,"Male","Some College","White",NA,"Democrat",1,TRUE,FALSE
"223",5,NA,2,NA,NA,3,3,3,3,2,4,3,3,2,"Rural Area","Country Person",30,85,30,70,30,70,100,30,5,6,4,3,5,4,2,"Female","Some College","White",NA,"Republican",7,FALSE,TRUE
"224",7,1,3,1,4,3,3,1,5,3,3,2,2,3,"Suburb","Suburb Person",40,25,55,5,40,0,50,25,5,4,4,2,4,3,2,"Male","Bachelor's Degree","White","Never","Democrat",3,TRUE,FALSE
"225",NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,3,"City","City Person",50,50,50,30,70,15,NA,50,7,6,4,4,1,1,5,"Female","Some College","Middle Eastern","Almost every week","Independent",4,FALSE,FALSE
"226",7,7,7,1,NA,7,2,1,5,3,2,2,1,3,"Rural Area","Country Person",20,10,20,15,80,0,80,20,4,6,5,2,4,3,3,"Female","High School","White","A few times a year","Independent",4,FALSE,FALSE
"227",4,4,4,5,4,5,1,1,1,1,3,3,1,2,"Small Town","Suburb Person",0,50,0,75,0,85,85,0,6,7,7,3,5,5,3,"Male","High School","White","A few times a year","Republican",5,FALSE,TRUE
"228",7,1,1,1,1,1,1,1,5,5,1,3,1,1,"City","Suburb Person",70,0,85,0,85,0,40,0,4,3,4,5,1,1,5,"Female","Bachelor's Degree","White","Almost every week","Democrat",3,TRUE,FALSE
"229",5,5,1,3,2,3,3,1,3,3,2,1,1,1,"Suburb","City Person",85,0,85,0,85,0,75,0,4,4,4,5,2,2,5,"Male","Graduate Degree","Asian",NA,"Democrat",3,TRUE,FALSE
"230",5,1,1,3,3,3,3,3,3,4,3,3,3,3,"Suburb","Suburb Person",60,30,85,30,85,0,60,60,6,4,4,4,2,3,4,"Male","Some College","White","Almost every week","Republican",6,TRUE,FALSE
"231",NA,7,NA,4,7,1,4,3,1,1,5,1,1,1,"Suburb","Suburb Person",0,100,0,100,0,100,100,0,7,6,4,1,4,3,1,"Male","High School","White","A few times a year","Republican",7,FALSE,TRUE
"232",4,4,4,4,3,2,1,1,3,3,2,1,2,1,"Suburb","Suburb Person",70,60,85,0,100,0,100,60,4,2,4,4,2,3,4,"Female","Graduate Degree","White",NA,"Democrat",2,TRUE,FALSE
"233",NA,4,7,6,4,NA,1,3,3,2,5,3,5,3,"Small Town","Country Person",80,40,65,0,70,0,100,40,4,4,4,3,4,3,3,"Female","High School","White",NA,"Democrat",1,TRUE,FALSE
"234",7,6,1,2,1,1,5,3,3,1,3,1,1,1,"Suburb","Suburb Person",70,15,85,15,100,30,90,15,6,6,6,4,1,2,4,"Female","Graduate Degree","Black","Every week","Democrat",1,TRUE,FALSE
"235",1,7,7,7,7,7,3,1,3,1,5,1,5,5,"City","Something else",50,50,0,85,0,70,50,50,6,6,7,2,5,5,2,"Male","Some College","Native American","A few times a year","Republican",7,FALSE,FALSE
"236",2,5,7,6,6,7,3,4,3,2,5,2,4,4,"Suburb","Suburb Person",0,85,15,85,30,85,85,0,6,6,6,1,1,3,2,"Male","Some College","White","Once or twice a month","Republican",7,FALSE,TRUE
"237",5,4,5,2,1,1,3,1,3,3,3,2,2,1,"Small Town","Suburb Person",70,15,85,0,100,0,40,15,3,3,4,5,1,1,5,"Female","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"238",NA,NA,NA,NA,2,NA,3,2,2,2,3,3,3,3,"Suburb","City Person",50,50,60,0,90,30,50,50,4,4,6,2,2,2,5,"Female","Some College","White",NA,"Independent",4,FALSE,FALSE
"239",4,1,1,4,5,2,3,2,3,3,3,2,3,2,"City","City Person",75,50,75,15,60,10,75,50,7,7,6,2,2,2,3,"Female","Some College","White","A few times a year","Democrat",2,FALSE,FALSE
"240",7,2,3,3,2,2,2,1,2,1,4,2,2,1,NA,NA,70,40,70,0,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,"Female","Some College","Asian",NA,"Democrat",2,FALSE,FALSE
"241",7,7,6,1,1,1,1,2,1,1,1,1,1,1,"Small Town","Small Town Person",70,60,100,NA,100,15,60,70,4,4,4,3,1,2,5,"Female","Less than High School","Middle Eastern","A few times a year","Independent",4,TRUE,FALSE
"242",5,1,2,5,3,1,3,1,4,3,3,3,3,1,"City","Suburb Person",77,40,72,18,72,13,46,40,4,3,4,3,1,2,2,"Male","Bachelor's Degree","White",NA,"Democrat",1,TRUE,FALSE
"243",5,6,1,6,5,5,1,2,2,1,4,1,1,2,NA,NA,50,50,60,40,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,"Male","High School","Hispanic","Almost every week","Democrat",2,FALSE,FALSE
"244",4,4,4,6,7,1,1,1,3,1,3,4,1,1,"Small Town","Something else",15,15,40,30,70,30,90,15,7,6,7,1,1,4,3,"Male","Bachelor's Degree","White","Once or twice a month","Independent",4,FALSE,FALSE
"245",3,6,7,7,6,7,3,4,1,1,5,2,3,4,"Small Town","Small Town Person",0,70,0,100,0,100,100,0,4,6,6,1,5,5,3,"Female","Bachelor's Degree","White","Every week","Republican",7,FALSE,TRUE
"246",4,5,2,NA,3,5,1,1,2,1,4,2,4,3,"Rural Area","Country Person",50,50,0,85,50,100,70,50,6,6,6,3,3,3,3,"Female","Some College","White","Once or twice a month","Democrat",1,FALSE,FALSE
"247",2,5,6,6,3,4,2,3,1,1,4,1,3,2,"Suburb","City Person",0,90,0,100,0,100,75,0,6,6,6,1,5,3,3,"Male","Some College","White",NA,"Republican",7,FALSE,TRUE
"248",6,4,2,3,1,1,3,1,5,3,1,3,1,1,"City","Something else",95,0,100,0,100,0,100,0,4,4,4,5,1,1,5,"Female","Bachelor's Degree","White","A few times a year","Democrat",1,TRUE,FALSE
"249",4,2,3,4,2,2,3,1,4,3,3,1,2,1,"Suburb","Suburb Person",85,15,60,0,100,0,50,15,4,4,6,4,2,2,4,"Female",NA,"White","Once or twice a month","Democrat",1,FALSE,FALSE
"250",3,3,5,5,NA,2,4,2,4,3,4,4,4,1,"Rural Area","Country Person",85,30,70,0,60,0,85,30,4,6,6,1,4,4,2,"Male","Graduate Degree","White",NA,"Democrat",1,TRUE,FALSE
"251",6,2,1,2,1,2,2,1,5,5,1,2,1,1,NA,NA,85,50,70,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,"Female","Graduate Degree","Hispanic","Every week","Democrat",1,FALSE,FALSE
"252",NA,3,1,1,1,7,5,1,3,2,2,3,2,3,"City","City Person",85,30,100,0,100,0,NA,30,4,2,4,1,2,3,4,"Female","High School","Hispanic","A few times a year","Democrat",2,TRUE,FALSE
